PlayerID,Name,Team,Position,Age,Non-SF Value
jonathon-brooks-1568,Jonathon Brooks,CAR,RB,20,6175
saquon-barkley-1,Saquon Barkley,PHI,RB,27,6101
dj-moore-304,D.J. Moore,CHI,WR,27,6089
caleb-williams-1550,Caleb Williams,CHI,QB,22,6060
kyle-pitts-1051,Kyle Pitts,ATL,TE,23,6057
tee-higgins-543,Tee Higgins,CIN,WR,25,6054
george-pickens-1279,George Pickens,PIT,WR,23,6033
kenneth-walker-iii-1227,Kenneth Walker III,SEA,RB,23,6023
kyren-williams-1226,Kyren Williams,LAR,RB,23,6019
jaxon-smith-njigba-1437,Jaxon Smith-Njigba,SEA,WR,22,5985
2026-early-1st-1527,2026 Early 1st,FA,PICK,,5949
jordan-addison-1420,Jordan Addison,MIN,WR,22,5926
justin-herbert-599,Justin Herbert,LAC,QB,26,5894
2025-mid-1st-1362,2025 Mid 1st,FA,PICK,,5832
mark-andrews-366,Mark Andrews,BAL,TE,28,5828
brian-thomas-jr-1589,Brian Thomas Jr.,JAC,WR,21,5775
jordan-love-596,Jordan Love,GBP,QB,25,5717
james-cook-1231,James Cook,BUF,RB,24,5694
ladd-mcconkey-1598,Ladd McConkey,LAC,WR,22,5686
isiah-pacheco-1266,Isiah Pacheco,KCC,RB,25,5684
xavier-worthy-1591,Xavier Worthy,KCC,WR,21,5624
2024-late-1st-1295,2024 Late 1st,FA,PICK,,5605
kyler-murray-379,Kyler Murray,ARI,QB,26,5572
deebo-samuel-383,Deebo Samuel,SFO,WR,28,5427
tj-hockenson-247,T.J. Hockenson,MIN,TE,27,5421
rachaad-white-1180,Rachaad White,TBB,RB,25,5416
trey-benson-1565,Trey Benson,ARI,RB,21,5349
jayden-daniels-1552,Jayden Daniels,WAS,QB,23,5326
2026-mid-1st-1528,2026 Mid 1st,FA,PICK,,5307
jayden-reed-1419,Jayden Reed,GBP,WR,24,5255
2025-late-1st-1363,2025 Late 1st,FA,PICK,,5224
josh-jacobs-303,Josh Jacobs,GBP,RB,26,5188
keon-coleman-1588,Keon Coleman,BUF,WR,21,5073
rashee-rice-1447,Rashee Rice,KCC,WR,24,5071
travis-kelce-264,Travis Kelce,KCC,TE,34,5011
mike-evans-275,Mike Evans,TBB,WR,30,4956
davante-adams-277,Davante Adams,LVR,WR,31,4939
trevor-lawrence-1094,Trevor Lawrence,JAC,QB,24,4891
christian-kirk-221,Christian Kirk,JAC,WR,27,4873
ricky-pearsall-1593,Ricky Pearsall,SFO,WR,23,4765
2026-late-1st-1529,2026 Late 1st,FA,PICK,,4711
terry-mclaurin-328,Terry McLaurin,WAS,WR,28,4694
rhamondre-stevenson-1036,Rhamondre Stevenson,NEP,RB,26,4586
amari-cooper-269,Amari Cooper,CLE,WR,30,4581
cooper-kupp-310,Cooper Kupp,LAR,WR,31,4575
d-andre-swift-639,D'Andre Swift,CHI,RB,25,4573
christian-watson-1248,Christian Watson,GBP,WR,25,4533
brock-purdy-1214,Brock Purdy,SFO,QB,24,4518
derrick-henry-296,Derrick Henry,BAL,RB,30,4510
2024-early-2nd-1296,2024 Early 2nd,FA,PICK,,4490
xavier-legette-1610,Xavier Legette,CAR,WR,23,4387
chris-godwin-299,Chris Godwin,TBB,WR,28,4374
stefon-diggs-262,Stefon Diggs,HOU,WR,30,4372
adonai-mitchell-1597,Adonai Mitchell,IND,WR,21,4369
tyjae-spears-1417,Tyjae Spears,TEN,RB,23,4353
zamir-white-1230,Zamir White,LVR,RB,24,4349
dak-prescott-371,Dak Prescott,DAL,QB,30,4340
joe-mixon-273,Joe Mixon,HOU,RB,27,4333
najee-harris-1031,Najee Harris,PIT,RB,26,4292
marquise-brown-311,Marquise Brown,KCC,WR,27,4287
jameson-williams-1273,Jameson Williams,DET,WR,23,4285
george-kittle-298,George Kittle,SFO,TE,30,4263
tua-tagovailoa-600,Tua Tagovailoa,MIA,QB,26,4242
david-montgomery-288,David Montgomery,DET,RB,27,4237
evan-engram-229,Evan Engram,JAC,TE,29,4228
blake-corum-1564,Blake Corum,LAR,RB,23,4220
diontae-johnson-338,Diontae Johnson,CAR,WR,28,4179
calvin-ridley-293,Calvin Ridley,TEN,WR,29,4164
jaylen-warren-1201,Jaylen Warren,PIT,RB,25,4151
alvin-kamara-282,Alvin Kamara,NOS,RB,28,4150
jake-ferguson-1258,Jake Ferguson,DAL,TE,25,4146
kendre-miller-1386,Kendre Miller,NOS,RB,22,4118
2025-early-2nd-1364,2025 Early 2nd,FA,PICK,,4084
david-njoku-252,David Njoku,CLE,TE,27,4049
javonte-williams-1033,Javonte Williams,DEN,RB,24,4031
zach-charbonnet-1384,Zach Charbonnet,SEA,RB,23,4003
2024-mid-2nd-1297,2024 Mid 2nd,FA,PICK,,3998
brian-robinson-1232,Brian Robinson,WAS,RB,25,3993
marshawn-lloyd-1575,MarShawn Lloyd,GBP,RB,23,3921
drake-maye-1551,Drake Maye,NEP,QB,21,3905
jared-goff-388,Jared Goff,DET,QB,29,3887
josh-downs-1440,Josh Downs,IND,WR,22,3855
ja-lynn-polk-1602,Ja'Lynn Polk,NEP,WR,22,3844
jaylen-wright-1581,Jaylen Wright,MIA,RB,21,3783
romeo-doubs-1238,Romeo Doubs,GBP,WR,24,3754
jj-mccarthy-1555,J.J. McCarthy,MIN,QB,21,3739
keenan-allen-265,Keenan Allen,CHI,WR,32,3733
tony-pollard-344,Tony Pollard,TEN,RB,27,3671
2025-mid-2nd-1365,2025 Mid 2nd,FA,PICK,,3652
dontayvion-wicks-1448,Dontayvion Wicks,GBP,WR,23,3651
jermaine-burton-1603,Jermaine Burton,CIN,WR,23,3619
2024-late-2nd-1298,2024 Late 2nd,FA,PICK,,3600
2026-early-2nd-1530,2026 Early 2nd,FA,PICK,,3593
zack-moss-638,Zack Moss,CIN,RB,26,3559
roman-wilson-1600,Roman Wilson,PIT,WR,23,3555
jahan-dotson-1272,Jahan Dotson,WAS,WR,24,3548
aaron-jones-301,Aaron Jones,MIN,RB,29,3537
chase-brown-1396,Chase Brown,CIN,RB,24,3515
troy-franklin-1590,Troy Franklin,DEN,WR,21,3504
bryce-young-1456,Bryce Young,CAR,QB,22,3501
pat-freiermuth-1053,Pat Freiermuth,PIT,TE,25,3495
james-conner-268,James Conner,ARI,RB,29,3459
luke-musgrave-1430,Luke Musgrave,GBP,TE,23,3419
ben-sinnott-1615,Ben Sinnott,WAS,TE,22,3414
jerry-jeudy-545,Jerry Jeudy,CLE,WR,25,3405
cole-kmet-569,Cole Kmet,CHI,TE,25,3391
khalil-shakir-1278,Khalil Shakir,BUF,WR,24,3373
jerome-ford-1229,Jerome Ford,CLE,RB,24,3367
nick-chubb-274,Nick Chubb,CLE,RB,28,3366
2026-mid-2nd-1531,2026 Mid 2nd,FA,PICK,,3326
2025-late-2nd-1366,2025 Late 2nd,FA,PICK,,3296
courtland-sutton-226,Courtland Sutton,DEN,WR,28,3255
jakobi-meyers-13,Jakobi Meyers,LVR,WR,27,3253
devin-singletary-238,Devin Singletary,NYG,RB,26,3239
dalton-schultz-487,Dalton Schultz,HOU,TE,27,3222
isaiah-likely-1257,Isaiah Likely,BAL,TE,24,3222
rashid-shaheed-1360,Rashid Shaheed,NOS,WR,25,3212
dallas-goedert-382,Dallas Goedert,PHI,TE,29,3173
deandre-hopkins-280,DeAndre Hopkins,TEN,WR,32,3134
quentin-johnston-1441,Quentin Johnston,LAC,WR,22,3103
malachi-corley-1607,Malachi Corley,NYJ,WR,22,3096
will-levis-1402,Will Levis,TEN,QB,25,3092
javon-baker-1608,Javon Baker,NEP,WR,22,3056
josh-palmer-1065,Josh Palmer,LAC,WR,24,3055
raheem-mostert-43,Raheem Mostert,MIA,RB,32,2997
jaleel-mclaughlin-1486,Jaleel McLaughlin,DEN,RB,23,2970
kirk-cousins-396,Kirk Cousins,ATL,QB,35,2946
2026-late-2nd-1532,2026 Late 2nd,FA,PICK,,2920
kimani-vidal-1636,Kimani Vidal,LAC,RB,22,2917
marvin-mims-1442,Marvin Mims,DEN,WR,22,2909
keaton-mitchell-1393,Keaton Mitchell,BAL,RB,22,2908
bo-nix-1553,Bo Nix,DEN,QB,24,2878
michael-wilson-1421,Michael Wilson,ARI,WR,24,2877
demario-douglas-1468,Demario Douglas,NEP,WR,23,2871
curtis-samuel-244,Curtis Samuel,BUF,WR,27,2866
michael-penix-jr-1554,Michael Penix Jr.,ATL,QB,24,2850
roschon-johnson-1390,Roschon Johnson,CHI,RB,23,2795
audric-estime-1566,Audric Estime,DEN,RB,20,2787
jalen-mcmillan-1599,Jalen McMillan,TBB,WR,22,2784
austin-ekeler-385,Austin Ekeler,WAS,RB,29,2769
bucky-irving-1569,Bucky Irving,TBB,RB,21,2733
luke-mccaffrey-1606,Luke McCaffrey,WAS,WR,23,2730
gabriel-davis-533,Gabriel Davis,JAC,WR,25,2728
michael-mayer-1427,Michael Mayer,LVR,TE,23,2723
deshaun-watson-261,Deshaun Watson,CLE,QB,28,2719
baker-mayfield-215,Baker Mayfield,TBB,QB,29,2717
rashod-bateman-1070,Rashod Bateman,BAL,WR,24,2713
gus-edwards-76,Gus Edwards,LAC,RB,29,2697
justin-fields-1015,Justin Fields,PIT,QB,25,2688
braelon-allen-1567,Braelon Allen,NYJ,RB,20,2664
wan-dale-robinson-1274,Wan'Dale Robinson,NYG,WR,23,2618
tyler-allgeier-1228,Tyler Allgeier,ATL,RB,24,2615
tyler-lockett-285,Tyler Lockett,SEA,WR,31,2610
matthew-stafford-356,Matthew Stafford,LAR,QB,36,2608
ja-tavion-sanders-1614,Ja'Tavion Sanders,CAR,TE,21,2596
2024-early-3rd-1299,2024 Early 3rd,FA,PICK,,2560
tucker-kraft-1418,Tucker Kraft,GBP,TE,23,2543
jalin-hyatt-1399,Jalin Hyatt,NYG,WR,22,2514
ty-chandler-1182,Ty Chandler,MIN,RB,26,2442
ray-davis-1574,Ray Davis,BUF,RB,24,2433
2024-mid-3rd-1300,2024 Mid 3rd,FA,PICK,,2417
2025-early-3rd-1367,2025 Early 3rd,FA,PICK,,2407
jk-dobbins-636,J.K. Dobbins,LAC,RB,25,2382
darnell-mooney-911,Darnell Mooney,ATL,WR,26,2380
mike-williams-230,Mike Williams,NYJ,WR,29,2379
tyrone-tracy-1632,Tyrone Tracy,NYG,RB,24,2367
rico-dowdle-555,Rico Dowdle,DAL,RB,26,2352
dameon-pierce-1207,Dameon Pierce,HOU,RB,24,2350
cade-otton-1261,Cade Otton,TBB,TE,25,2335
will-shipley-1572,Will Shipley,PHI,RB,21,2288
antonio-gibson-584,Antonio Gibson,NEP,RB,26,2288
greg-dulcich-1256,Greg Dulcich,DEN,TE,24,2282
tank-bigsby-1401,Tank Bigsby,JAC,RB,22,2272
aaron-rodgers-235,Aaron Rodgers,NYJ,QB,40,2236
chuba-hubbard-1014,Chuba Hubbard,CAR,RB,25,2203
2024-late-3rd-1301,2024 Late 3rd,FA,PICK,,2201
2025-mid-3rd-1368,2025 Mid 3rd,FA,PICK,,2198
ezekiel-elliott-281,Ezekiel Elliott,DAL,RB,28,2173
chigoziem-okonkwo-1320,Chigoziem Okonkwo,TEN,TE,24,2130
devontez-walker-1592,Devontez Walker,BAL,WR,23,2101
elijah-moore-1012,Elijah Moore,CLE,WR,24,2075
2026-early-3rd-1533,2026 Early 3rd,FA,PICK,,2044
khalil-herbert-994,Khalil Herbert,CHI,RB,26,2034
brenden-rice-1594,Brenden Rice,LAC,WR,22,2011
malik-washington-1623,Malik Washington,MIA,WR,23,1988
daniel-bellinger-1322,Daniel Bellinger,NYG,TE,23,1984
isaac-guerendo-1626,Isaac Guerendo,SFO,RB,24,1967
theo-johnson-1620,Theo Johnson,NYG,TE,23,1945
trey-palmer-1452,Trey Palmer,TBB,WR,23,1928
2026-mid-3rd-1534,2026 Mid 3rd,FA,PICK,,1925
jonathan-mingo-1450,Jonathan Mingo,CAR,WR,23,1921
brandin-cooks-307,Brandin Cooks,DAL,WR,30,1915
2025-late-3rd-1369,2025 Late 3rd,FA,PICK,,1890
dylan-laube-1584,Dylan Laube,LVR,RB,24,1885
daniel-jones-87,Daniel Jones,NYG,QB,27,1866
rondale-moore-1006,Rondale Moore,ATL,WR,24,1864
geno-smith-671,Geno Smith,SEA,QB,33,1848
elijah-mitchell-1013,Elijah Mitchell,SFO,RB,26,1806
treylon-burks-1269,Treylon Burks,TEN,WR,24,1800
rasheen-ali-1631,Rasheen Ali,BAL,RB,23,1795
jelani-woods-1305,Jelani Woods,IND,TE,25,1788
at-perry-1449,A.T. Perry,NOS,WR,24,1747
2026-late-3rd-1535,2026 Late 3rd,FA,PICK,,1742
dawson-knox-88,Dawson Knox,BUF,TE,27,1736
zay-jones-327,Zay Jones,ARI,WR,29,1724
noah-fant-243,Noah Fant,SEA,TE,26,1719
greg-dortch-10,Greg Dortch,ARI,WR,26,1713
alec-pierce-1285,Alec Pierce,IND,WR,24,1701
tyler-boyd-231,Tyler Boyd,TEN,WR,29,1687
russell-wilson-257,Russell Wilson,PIT,QB,35,1675
evan-hull-1395,Evan Hull,IND,RB,23,1675
erick-all-1616,Erick All,CIN,TE,23,1661
2024-early-4th-1302,2024 Early 4th,FA,PICK,,1660
sam-howell-1209,Sam Howell,SEA,QB,23,1656
derek-carr-85,Derek Carr,NOS,QB,33,1602
adam-thielen-308,Adam Thielen,CAR,WR,33,1602
luke-schoonmaker-1382,Luke Schoonmaker,DAL,TE,25,1595
jacob-cowing-1611,Jacob Cowing,SFO,WR,23,1592
chris-rodriguez-1389,Chris Rodriguez,WAS,RB,23,1590
hunter-henry-212,Hunter Henry,NEP,TE,29,1589
2025-early-4th-1370,2025 Early 4th,FA,PICK,,1589
2024-mid-4th-1303,2024 Mid 4th,FA,PICK,,1589
cade-stover-1613,Cade Stover,HOU,TE,24,1581
frank-gore-jr-1570,Frank Gore Jr.,BUF,RB,22,1562
parker-washington-1445,Parker Washington,JAC,WR,22,1560
tutu-atwell-1078,Tutu Atwell,LAR,WR,24,1556
jauan-jennings-576,Jauan Jennings,SFO,WR,26,1553
clyde-edwards-helaire-633,Clyde Edwards-Helaire,KCC,RB,25,1545
jalen-tolbert-1247,Jalen Tolbert,DAL,WR,25,1544
spencer-rattler-1557,Spencer Rattler,NOS,QB,23,1543
dj-chark-361,D.J. Chark,LAC,WR,27,1533
tre-tucker-1460,Tre Tucker,LVR,WR,23,1530
gardner-minshew-47,Gardner Minshew,LVR,QB,28,1522
alexander-mattison-326,Alexander Mattison,LVR,RB,26,1521
kendrick-bourne-153,Kendrick Bourne,NEP,WR,28,1494
juwan-johnson-575,Juwan Johnson,NOS,TE,27,1483
john-metchie-1276,John Metchie,HOU,WR,23,1483
bo-melton-1244,Bo Melton,GBP,WR,25,1475
xavier-gipson-1504,Xavier Gipson,NYJ,WR,23,1459
eric-gray-1388,Eric Gray,NYG,RB,24,1458
d-onta-foreman-358,D'Onta Foreman,CLE,RB,28,1449
deuce-vaughn-1391,Deuce Vaughn,DAL,RB,22,1439
tyler-conklin-489,Tyler Conklin,NYJ,TE,28,1437
aj-dillon-631,AJ Dillon,GBP,RB,26,1432
cedric-tillman-1444,Cedric Tillman,CLE,WR,24,1421
jonnu-smith-84,Jonnu Smith,MIA,TE,28,1421
trey-sermon-1034,Trey Sermon,IND,RB,25,1414
calvin-austin-iii-1262,Calvin Austin III,PIT,WR,25,1412
2025-mid-4th-1371,2025 Mid 4th,FA,PICK,,1405
2024-late-4th-1304,2024 Late 4th,FA,PICK,,1396
jared-wiley-1619,Jared Wiley,KCC,TE,23,1391
darius-slayton-77,Darius Slayton,NYG,WR,27,1389
2026-early-4th-1536,2026 Early 4th,FA,PICK,,1375
kenneth-gainwell-1032,Kenneth Gainwell,PHI,RB,25,1368
mike-gesicki-330,Mike Gesicki,CIN,TE,28,1359
chase-claypool-537,Chase Claypool,BUF,WR,26,1356
miles-sanders-222,Miles Sanders,CAR,RB,27,1349
johnny-wilson-1596,Johnny Wilson,PHI,WR,23,1346
israel-abanikanda-1383,Israel Abanikanda,NYJ,RB,21,1332
colby-parkinson-565,Colby Parkinson,LAR,TE,25,1328
kj-osborn-912,K.J. Osborn,NEP,WR,27,1311
2025-late-4th-1372,2025 Late 4th,FA,PICK,,1294
andrei-iosivas-1422,Andrei Iosivas,CIN,WR,24,1287
brevin-jordan-1052,Brevin Jordan,HOU,TE,23,1283
darnell-washington-1431,Darnell Washington,PIT,TE,22,1282
aidan-o-connell-1412,Aidan O'Connell,LVR,QB,25,1269
ainias-smith-1624,Ainias Smith,PHI,WR,23,1265
noah-gray-1059,Noah Gray,KCC,TE,25,1261
skyy-moore-1283,Skyy Moore,KCC,WR,23,1258
bub-means-1634,Bub Means,NOS,WR,23,1257
isaiah-spiller-1225,Isaiah Spiller,LAC,RB,22,1232
noah-brown-776,Noah Brown,HOU,WR,26,1225
sean-tucker-1400,Sean Tucker,TBB,RB,22,1217
josh-reynolds-61,Josh Reynolds,DEN,WR,29,1196
jamari-thrash-1595,Jamari Thrash,CLE,WR,23,1196
justice-hill-368,Justice Hill,BAL,RB,26,1189
isaiah-davis-1635,Isaiah Davis,NYJ,RB,22,1188
sam-darnold-331,Sam Darnold,MIN,QB,27,1174
dewayne-mcbride-1394,DeWayne McBride,MIN,RB,23,1174
2026-mid-4th-1537,2026 Mid 4th,FA,PICK,,1170
dillon-johnson-1580,Dillon Johnson,TEN,RB,23,1165
zach-evans-1416,Zach Evans,LAR,RB,23,1160
taysom-hill-150,Taysom Hill,NOS,QB,33,1132
donovan-peoples-jones-579,Donovan Peoples-Jones,DET,WR,25,1130
xavier-hutchinson-1454,Xavier Hutchinson,HOU,WR,24,1119
kayshon-boutte-1446,Kayshon Boutte,NEP,WR,22,1116
michael-gallup-237,Michael Gallup,LVR,WR,28,1092
tyler-higbee-159,Tyler Higbee,LAR,TE,31,1090
malik-davis-1197,Malik Davis,DAL,RB,25,1081
tyquan-thornton-1246,Tyquan Thornton,NEP,WR,23,1078
2026-late-4th-1538,2026 Late 4th,FA,PICK,,1062
blake-watson-1647,Blake Watson,DEN,RB,24,1060
trey-lance-1017,Trey Lance,DAL,QB,24,1058
jase-mcclellan-1576,Jase McClellan,ATL,RB,22,1044
davis-allen-1434,Davis Allen,LAR,TE,23,1025
kj-hamler-541,KJ Hamler,BUF,WR,25,1021
chris-evans-998,Chris Evans,CIN,RB,26,1013
juju-smith-schuster-276,JuJu Smith-Schuster,NEP,WR,27,1003
odell-beckham-279,Odell Beckham,MIA,WR,31,983
mecole-hardman-404,Mecole Hardman,KCC,WR,26,979
david-bell-1275,David Bell,CLE,WR,23,973
donald-parham-882,Donald Parham,LAC,TE,26,965
demarcus-robinson-52,Demarcus Robinson,LAR,WR,29,963
tyler-scott-1436,Tyler Scott,CHI,WR,22,956
tahj-washington-1644,Tahj Washington,MIA,WR,23,930
dyami-brown-1069,Dyami Brown,WAS,WR,24,926
kadarius-toney-1039,Kadarius Toney,KCC,WR,25,923
hayden-hurst-8,Hayden Hurst,LAC,TE,30,912
louis-rees-zammit-1622,Louis Rees-Zammit,KCC,RB,23,910
isaiah-hodgins-561,Isaiah Hodgins,NYG,WR,25,898
brenton-strange-1461,Brenton Strange,JAC,TE,23,883
marquez-valdes-scantling-369,Marquez Valdes-Scantling,BUF,WR,29,876
justin-shorter-1425,Justin Shorter,BUF,WR,24,852
terrace-marshall-1085,Terrace Marshall,CAR,WR,24,837
derius-davis-1473,Derius Davis,LAC,WR,23,835
irv-smith-399,Irv Smith,KCC,TE,25,832
sione-vaki-1627,Sione Vaki,DET,RB,22,829
van-jefferson-578,Van Jefferson,PIT,WR,27,821
jordan-mason-1330,Jordan Mason,SFO,RB,25,818
justyn-ross-1280,Justyn Ross,KCC,WR,24,810
parris-campbell-313,Parris Campbell,PHI,WR,26,803
jake-bobo-1488,Jake Bobo,SEA,WR,25,800
keaontay-ingram-1193,Keaontay Ingram,KCC,RB,24,799
michael-carter-1035,Michael Carter,ARI,RB,25,797
gerald-everett-55,Gerald Everett,CHI,TE,30,779
tommy-tremble-1054,Tommy Tremble,CAR,TE,24,778
pierre-strong-jr-1204,Pierre Strong Jr.,CLE,RB,25,775
cole-turner-1179,Cole Turner,WAS,TE,24,775
jeremy-ruckert-1255,Jeremy Ruckert,NYJ,TE,23,774
charlie-jones-1455,Charlie Jones,CIN,WR,25,770
jacoby-brissett-20,Jacoby Brissett,NEP,QB,31,755
will-dissly-86,Will Dissly,LAC,TE,28,750
trayveon-williams-99,Trayveon Williams,CIN,RB,26,747
ty-johnson-6,Ty Johnson,BUF,RB,26,741
aj-barner-1629,AJ Barner,SEA,TE,22,734
emari-demercado-1481,Emari Demercado,ARI,RB,25,732
kevin-harris-1205,Kevin Harris,NEP,RB,23,729
samaje-perine-785,Samaje Perine,DEN,RB,28,726
allen-lazard-46,Allen Lazard,NYJ,WR,28,725
kenny-mcintosh-1385,Kenny McIntosh,SEA,RB,24,717
rakim-jarrett-1451,Rakim Jarrett,TBB,WR,23,711
quez-watkins-914,Quez Watkins,PIT,WR,26,710
devin-duvernay-560,Devin Duvernay,JAC,WR,26,701
deneric-prince-1476,Deneric Prince,KCC,RB,24,691
zach-ertz-305,Zach Ertz,WAS,TE,33,690
ronnie-bell-1439,Ronnie Bell,SFO,WR,24,689
jordan-travis-1560,Jordan Travis,NYJ,QB,24,681
zonovan-knight-1186,Zonovan Knight,DET,RB,23,679
drew-lock-33,Drew Lock,NYG,QB,27,675
jamaal-williams-339,Jamaal Williams,NOS,RB,29,674
tyrion-davis-price-1234,Tyrion Davis-Price,PHI,RB,23,673
denzel-mims-558,Denzel Mims,PIT,WR,26,665
kalif-raymond-822,Kalif Raymond,DET,WR,29,663
joshua-kelley-629,Joshua Kelley,LAC,RB,26,662
kylen-granson-1119,Kylen Granson,IND,TE,26,657
ryan-flournoy-1642,Ryan Flournoy,DAL,WR,24,655
kyle-philips-1318,Kyle Philips,TEN,WR,25,655
hendon-hooker-1404,Hendon Hooker,DET,QB,26,645
foster-moreau-179,Foster Moreau,NOS,TE,27,630
jawhar-jordan-1641,Jawhar Jordan,HOU,RB,24,622
kenny-pickett-1208,Kenny Pickett,PHI,QB,26,618
nyheim-hines-412,Nyheim Hines,CLE,RB,27,614
emanuel-wilson-1515,Emanuel Wilson,GBP,RB,25,611
jalen-guyton-467,Jalen Guyton,LVR,WR,27,609
tip-reiman-1628,Tip Reiman,ARI,TE,22,601
chris-brooks-1490,Chris Brooks,MIA,RB,24,599
justin-watson-178,Justin Watson,KCC,WR,29,593
elijah-higgins-1469,Elijah Higgins,ARI,TE,23,591
tyler-johnson-572,Tyler Johnson,LAR,WR,25,589
hassan-haskins-1191,Hassan Haskins,TEN,RB,24,588
adam-trautman-566,Adam Trautman,DEN,TE,27,583
brock-wright-1162,Brock Wright,DET,TE,25,580
cameron-latu-1432,Cameron Latu,SFO,TE,24,576
jake-browning-459,Jake Browning,CIN,QB,28,565
jeffery-wilson-199,Jeffery Wilson,MIA,RB,28,557
laviska-shenault-540,Laviska Shenault,SEA,WR,25,552
jason-brownlee-1508,Jason Brownlee,NYJ,WR,25,548
ronnie-rivers-1185,Ronnie Rivers,LAR,RB,25,546
chase-edmonds-354,Chase Edmonds,TBB,RB,28,539
cedrick-wilson-498,Cedrick Wilson,NOS,WR,28,539
albert-okwuegbunam-563,Albert Okwuegbunam,PHI,TE,26,538
hunter-renfrow-100,Hunter Renfrow,FA,WR,28,536
jameis-winston-413,Jameis Winston,CLE,QB,30,532
d-ernest-johnson-445,D'Ernest Johnson,JAC,RB,28,528
marquez-callaway-887,Marquez Callaway,PIT,WR,26,520
malik-heath-1502,Malik Heath,GBP,WR,24,518
deonte-harty-612,Deonte Harty,BAL,WR,26,515
dorian-thompson-robinson-1411,Dorian Thompson-Robinson,CLE,QB,24,511
tim-patrick-206,Tim Patrick,DEN,WR,30,507
zach-wilson-1016,Zach Wilson,DEN,QB,24,490
salvon-ahmed-625,Salvon Ahmed,MIA,RB,25,479
rashaad-penny-210,Rashaad Penny,CAR,RB,28,469
peyton-hendershot-1349,Peyton Hendershot,DAL,TE,25,469
anthony-schwartz-1073,Anthony Schwartz,MIA,WR,23,467
nick-westbrook-ikhine-950,Nick Westbrook-Ikhine,TEN,WR,27,465
jalen-nailor-1245,Jalen Nailor,MIN,WR,25,458
tylan-wallace-1008,Tylan Wallace,BAL,WR,25,455
deejay-dallas-621,DeeJay Dallas,ARI,RB,25,449
brandon-powell-522,Brandon Powell,MIN,WR,27,445
olamide-zaccheaus-609,Olamide Zaccheaus,WAS,WR,26,442
scotty-miller-442,Scotty Miller,PIT,WR,26,440
dalvin-cook-271,Dalvin Cook,BAL,RB,28,437
julius-chestnut-1325,Julius Chestnut,TEN,RB,23,434
craig-reynolds-604,Craig Reynolds,DET,RB,28,433
mo-alie-cox-195,Mo Alie-Cox,IND,TE,30,425
tyler-badie-1206,Tyler Badie,DEN,RB,24,422
lil-jordan-humphrey-177,Lil'Jordan Humphrey,DEN,WR,26,412
mac-jones-1018,Mac Jones,JAC,QB,25,401
hunter-long-1056,Hunter Long,LAR,TE,25,392
